,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,label
10,-0.07896828,-0.018349605,-0.58754385,0.2041985,-0.02841567,-0.20223346,-0.2604339,0.22551225,-0.24444668,-0.5483168,0.18237153,-0.23770897,0.107524216,-0.4481204,0.23486269,-0.20705463,-0.43357977,-0.32406878,0.023778278,0.025392422,-0.06699893,0.06479132,0.015870828,0.010477351,-0.25889787,-0.011510065,-0.029660698,0.07204541,0.20038107,0.3610651
11,-0.11489207,0.06570762,-0.5999468,0.21503735,-0.08616105,-0.27341318,-0.19741026,0.3041411,-0.109180786,-0.3962409,0.092763565,-0.21498173,-0.019094616,-0.5160344,0.37917626,-0.14956526,-0.2785931,-0.25011772,0.07388203,0.019916652,-0.010460194,0.08637608,0.14373341,-0.064739734,-0.27008575,-0.0170162,0.08332042,0.13438803,0.25857005,0.33551425
12,-0.2562079,0.19989064,-0.67630917,0.37189332,-0.29601163,-0.25230747,-0.3783781,0.45914763,-0.20963925,-0.8961205,0.23858511,-0.368733,0.09175901,-0.63852996,0.19705315,-0.41276294,-0.8635778,-0.607664,0.2784487,0.09167093,0.062551506,0.043029763,-0.08997437,-0.16303435,-0.2940792,-0.074675284,0.13279316,0.10619367,0.255165,0.5107528
13,0.0993973,0.059067678,-0.3144194,0.038096707,0.090491295,-0.10454174,0.022476204,0.14587422,-0.075075045,-0.107122436,-0.0149930045,-0.07971547,0.051274467,-0.27417448,0.10902673,0.06903302,0.12852725,-0.0007759596,-0.09790523,0.009114711,0.03594503,0.0035394928,0.030674646,0.03521026,-0.08288264,0.035887923,0.052066322,0.110265434,0.11363204,0.14829636
14,-0.011395002,0.005521697,-0.30354357,0.09652324,0.13506393,-0.07463587,-0.03021885,0.029232863,0.027668163,-0.15950951,-0.081688486,0.041270927,-0.021343434,-0.16583519,0.11249263,-0.08937131,0.06222941,0.002525806,-0.08451737,0.023543429,-0.04431801,0.025844881,0.1266137,0.014265188,-0.13494645,-0.033859603,0.038168263,0.06945685,0.19093734,0.21556225
15,-0.13933642,0.18476835,-0.76672435,0.32737365,-0.16297814,-0.30292743,-0.45997196,0.4310029,-0.15029086,-1.0894281,0.2636419,-0.32440206,0.11302926,-0.6038299,0.42052263,-0.48194033,-0.78380275,-0.6213756,0.2275128,0.13332011,-0.033407066,0.101742335,-0.0014461069,-0.09634419,-0.49063152,-0.041315436,0.0935322,0.025444433,0.23248632,0.71632683
16,-0.065851256,0.15088458,-0.64902633,0.34157723,-0.2114572,-0.21290591,-0.2765724,0.25603357,-0.10543719,-0.67140466,0.14538613,-0.25662947,0.13874732,-0.48570466,0.10409966,-0.30512545,-0.61545056,-0.42876458,0.21977901,0.012720233,-0.015692923,0.0488734,-0.06937876,-0.12473316,-0.26100087,-0.029126251,0.11300284,0.07016645,0.28687125,0.44311088
17,0.127056,-0.038783003,-0.50321895,0.0074050925,0.1252125,-0.18526945,0.08001224,0.14413357,0.15010476,-0.08478896,-0.05658676,0.06299727,-0.0005397012,-0.24396767,0.21716845,0.16772376,0.59442383,0.1471155,-0.2447545,0.07921495,0.0695435,-0.23414138,0.29034364,0.1436358,-0.2684859,-0.05958599,0.053157117,0.13464588,0.37750912,0.2963366
18,-0.4139657,0.18926603,-1.076037,0.63444406,-0.3973298,-0.47278553,-0.65493286,0.6504608,-0.36446655,-1.4244789,0.3912097,-0.53695095,0.14149532,-0.8962973,0.4395283,-0.6468314,-1.3531349,-0.9296118,0.37225324,0.07625911,-0.09899572,0.12697202,-0.100460075,-0.16674268,-0.5509582,-0.04155869,0.17103255,0.08198788,0.28668422,0.8076221
19,-0.27283394,0.22271673,-1.3471339,0.68978256,-0.49797684,-0.46871462,-0.7229909,0.88235265,-0.47703272,-1.7746658,0.634926,-0.75388044,0.19812241,-1.1404943,0.39644113,-0.7781414,-1.7145315,-1.1835303,0.5292327,0.13075054,-0.09578214,0.21729681,-0.095577866,-0.116841234,-0.5750487,0.045125686,0.062590286,0.12758851,0.47057787,1.0216722
20,-0.14645745,0.0715762,-0.5929083,0.21397598,-0.15353912,-0.26290077,-0.2823531,0.28378254,-0.10469873,-0.5562939,0.16352129,-0.19012642,0.06478548,-0.3654021,0.23427531,-0.13115597,-0.371652,-0.29483932,0.079543255,0.06006926,-0.068720706,0.011342138,0.01938452,-0.03988698,-0.22313872,-0.06041956,0.17035033,0.03280481,0.16573785,0.35563797
21,-0.14476712,-0.029772446,-0.6184872,0.3333222,-0.092480145,-0.32047182,-0.19509593,0.3726466,-0.123373255,-0.68275845,0.18628588,-0.22580436,0.03655104,-0.54126686,0.21121034,-0.38103735,-0.46615517,-0.4285237,0.12946701,-0.0138735715,-0.07354118,0.06720215,0.1265688,-0.031657003,-0.39050186,-0.099736266,0.18012615,-0.04011164,0.33164227,0.45393968
22,-0.054873362,0.06341367,-0.658027,0.23697576,-0.06497409,-0.14574936,-0.27410477,0.32558396,-0.13031898,-0.49941674,0.13361712,-0.13528472,0.040175643,-0.40260974,0.17794713,-0.08214431,-0.23537478,-0.28125113,-0.017558701,0.02201763,-0.18193346,0.010257158,0.098129064,-0.009038481,-0.26682383,-0.09695456,0.03015716,0.108787924,0.14475173,0.4530781
23,-0.024417084,0.1653717,-0.44532084,0.27028778,-0.091645926,-0.02807922,-0.15824342,0.13661243,-0.07321586,-0.41207063,-0.06021092,-0.15899882,0.0860431,-0.26991856,0.14358965,-0.083363414,-0.011691108,-0.06396471,0.023154877,0.14644355,-0.030932065,-0.013629617,0.04298402,-0.02715985,-0.24918,-0.02150533,-0.037051883,0.111916035,0.20261326,0.46106958
24,-0.14088075,0.063977994,-0.84054005,0.33297613,-0.1694414,-0.37897387,-0.16548593,0.34576377,-0.106691584,-0.611651,0.04014498,-0.1506818,-0.0766831,-0.53499776,0.2729355,-0.1464795,-0.33642277,-0.36367953,0.07048033,0.080330014,-0.11695111,0.029090257,-0.1480243,-0.14729035,-0.21212146,-0.09889295,0.014716349,-0.0005138437,0.34293038,0.43397814
25,-0.13387935,0.014567775,-0.6184711,0.26706502,-0.041294955,-0.29583266,-0.28051013,0.35505936,-0.10345541,-0.5808271,0.08250408,-0.18020348,0.059600644,-0.47748113,0.31411892,-0.263856,-0.48378175,-0.39807552,0.16446003,0.06238,-0.06300654,0.14751123,0.0072716125,-0.06996681,-0.2518816,-0.057801124,0.11481535,0.113869876,0.12881741,0.4666102
26,-0.22916396,0.23933299,-0.7808048,0.37145302,-0.2305086,-0.2921003,-0.3995086,0.3646131,-0.21268104,-0.79433805,0.17823207,-0.4005738,0.1295384,-0.5936924,0.2157719,-0.2569161,-0.6770629,-0.5635053,0.23634684,0.13100815,-0.068449676,0.04191132,-0.12965202,-0.15571806,-0.27134916,-0.026198218,0.08781985,0.12636599,0.2906723,0.55483645
27,-0.26237053,0.22593111,-0.7894198,0.33938763,-0.22160554,-0.36081645,-0.40485287,0.51239717,-0.29466254,-0.9785898,0.25763252,-0.27558866,0.12837714,-0.6475548,0.28209826,-0.42659783,-0.88009924,-0.6618292,0.29104796,0.12770285,-0.053015593,0.12930872,-0.020387588,-0.1221705,-0.3548244,-0.08823756,-0.03195998,0.11654319,0.25298098,0.68753123
28,-0.22384521,-0.045912035,-0.74019474,0.32298183,-0.08753786,-0.2865463,-0.2821452,0.38740876,-0.1552545,-0.6227624,0.13465303,-0.17435636,-0.012190245,-0.68331313,0.3811202,-0.09207496,-0.24386081,-0.40594715,0.13546526,0.09566367,-0.017712617,0.03837176,0.12322396,-0.039391614,-0.40532917,-0.10942935,0.01581088,0.19224228,0.22334214,0.6159117
29,0.01071262,0.012539738,-0.4932763,0.11233671,-0.00022098934,-0.09089739,0.015577008,0.26276448,-0.07116386,-0.2052497,0.06779802,-0.104477465,0.023766648,-0.21765845,0.1628286,0.08758777,0.050636873,-0.052659437,-0.07616659,0.055256117,-0.13274631,-0.0009038389,0.123374775,-0.0025625944,-0.1730544,-0.048828725,0.06626812,0.023826376,0.17754906,0.3110792
30,-0.14558513,0.16964822,-0.47210363,0.279269,-0.12828586,-0.1909462,-0.2637844,0.31796205,-0.23964831,-0.63943833,0.25582334,-0.2610465,0.037013814,-0.514855,0.12960656,-0.23223925,-0.5517392,-0.42358178,0.116047755,0.12891285,-0.025507804,0.03060474,-0.059207033,-0.13820119,-0.21122211,0.03616809,0.07785589,0.0707183,0.15847331,0.4784345
31,-0.046947956,0.06642491,-0.5585581,0.2312918,-0.09223797,-0.18245761,-0.15181597,0.17718333,-0.12472601,-0.44442266,0.10253877,-0.12621538,0.12530833,-0.4661284,0.27748144,-0.18519126,-0.1085683,-0.23444718,-0.03701304,0.0904257,0.06279717,0.053842377,0.1877377,-0.05566294,-0.27311113,-0.034047227,-0.07966039,0.23856547,0.22358716,0.326972
32,-0.2795007,0.10210138,-0.95507246,0.45045656,-0.32032704,-0.43924326,-0.7005161,0.66764015,-0.37802625,-1.4479973,0.47057256,-0.57392156,0.17841992,-0.88151926,0.3049126,-0.6029454,-1.2807053,-0.93294907,0.39117116,0.20232774,-0.0412912,0.25274673,-0.15525515,-0.14386979,-0.38351762,0.008625278,0.09415255,0.043059774,0.20064554,0.7245947
33,-0.19413783,0.21700168,-0.7851017,0.38243482,-0.23380695,-0.25727442,-0.48503438,0.38999966,-0.28338426,-0.90944165,0.2503531,-0.43147254,0.15035182,-0.73106587,0.16533537,-0.3429552,-0.75249994,-0.49383217,0.23291484,0.12130295,0.019076793,0.104281075,-0.11039271,-0.13872203,-0.29431522,0.09049694,0.10302529,0.10908872,0.2264365,0.4965309
34,-0.35634252,0.13793872,-1.1154604,0.5293887,-0.27516922,-0.5412785,-0.61833733,0.84106654,-0.387227,-1.4046966,0.3759834,-0.49736026,0.31179413,-0.993831,0.41397256,-0.51028615,-1.3290976,-0.922927,0.4737451,0.22797404,-0.07415586,0.30651826,-0.083377905,-0.11699042,-0.567624,-0.0023532568,0.095499724,-0.011416988,0.46508306,0.8508924
35,-0.21077755,-0.015785674,-0.60794365,0.3744813,-0.05409573,-0.29123902,-0.29787013,0.3786387,-0.06652021,-0.7269046,0.16004306,-0.22264339,0.092684954,-0.63041717,0.31552595,-0.38329467,-0.6058447,-0.48366368,0.15866637,0.048692282,-0.020410903,0.096038125,-0.06295911,-0.14868283,-0.30547726,-0.113119565,0.16413397,0.09431351,0.22877133,0.52903706
36,-0.18858942,0.07368578,-0.8431466,0.584248,-0.26613146,-0.33176386,-0.46560606,0.55187994,-0.22931392,-0.9996768,0.32344702,-0.37209332,0.034131736,-1.0256133,0.37693453,-0.406009,-0.7587287,-0.55488163,0.21689928,0.06337183,0.10247312,0.0518366,-0.031522803,-0.1606018,-0.3194407,-0.009031227,0.11664652,0.18793999,0.32155403,0.6583452
37,-0.22081132,0.17524596,-0.75822383,0.4980434,-0.1431067,-0.13733639,-0.3551546,0.1342,-0.14099023,-0.76398605,0.22270292,-0.30842075,0.13510518,-0.7522056,0.044676695,-0.3000834,-0.53589773,-0.43169022,0.048672058,0.063481376,0.05567659,-0.05808824,0.07623413,-0.12159989,-0.2632022,0.110059,0.05769114,0.13450797,0.2904864,0.62111735
38,-0.47438806,0.33138713,-1.6945424,0.8871451,-0.7795788,-0.8702746,-1.070188,1.1288216,-0.6717851,-2.328317,0.6313253,-0.92336875,0.41082463,-1.4140197,0.4111833,-1.0360589,-2.2993693,-1.5072047,0.8185223,0.21637666,-0.12706241,0.15507756,-0.25614652,-0.24582845,-0.6018349,0.04925161,0.21903645,0.03291511,0.63637567,1.392039
39,-0.3403516,0.1563369,-0.97477585,0.60074395,-0.31090447,-0.45100218,-0.62392974,0.6805424,-0.36908814,-1.295225,0.4403459,-0.4107741,0.093659274,-0.975704,0.3827415,-0.5515333,-1.0848358,-0.8283043,0.33771443,0.18265352,-0.07128138,0.12930565,-0.0022115908,-0.2537828,-0.56595576,-0.07548798,0.130128,0.08801444,0.36932808,0.8101009
40,-0.26626846,0.0046187304,-0.7307685,0.3615797,-0.29528627,-0.43203154,-0.35946998,0.58835036,-0.171053,-1.0101593,0.23952971,-0.28238523,0.14639738,-0.60407895,0.28863734,-0.36741054,-0.83007777,-0.64432555,0.29711577,0.22216175,-0.06613868,0.11586886,-0.02694392,-0.038597185,-0.28611904,0.014400745,0.08720247,0.04568595,0.25916976,0.63707423
41,0.085377425,-0.08970953,-0.38565737,0.03664007,0.16923599,-0.11244091,0.18575683,0.116874054,-0.0034890338,0.011433709,-0.118350975,0.11107277,-0.090382144,-0.12850599,0.13360596,0.18470249,0.46833962,0.1573636,-0.24723566,0.033375636,-0.06508435,-0.08008091,0.22527717,0.09404041,-0.17718917,-0.13428634,-0.14730138,0.1924225,0.19500959,0.18090066
42,-0.23398061,0.063081495,-0.756749,0.38376352,-0.32418188,-0.434107,-0.40976864,0.51852465,-0.21575935,-1.0032647,0.23765415,-0.3618495,0.13613108,-0.58464193,0.30451494,-0.51897734,-0.8444113,-0.5435208,0.29964983,0.089210704,-0.11139183,0.1918737,-0.0042925416,-0.100646965,-0.29531685,0.033750653,0.11254873,-0.0076492927,0.32821465,0.59533876
43,-0.11519555,0.056410663,-0.5906458,0.31801847,-0.17191646,-0.24835095,-0.20871015,0.33297244,-0.11694945,-0.5044733,0.13909751,-0.16033323,0.019272562,-0.47300518,0.26764524,-0.13768755,-0.35269228,-0.27900165,0.062970564,0.14496578,-0.04470693,0.034392636,-0.052605156,-0.08724676,-0.16876103,0.081375614,0.022465229,0.04963323,0.20612624,0.47677916
44,-0.016770985,0.02341583,-0.46416676,0.08534537,0.090033986,-0.17877333,-0.12956394,0.19891773,-0.044503424,-0.19972025,-0.03653723,0.06266219,0.00755129,-0.12806386,0.2873505,-0.04949575,0.02456361,-0.03407808,-0.062102094,0.08293197,-0.07028897,0.007250343,0.19640042,0.108589165,-0.29437107,-0.09096921,0.021552756,0.03496166,0.18537852,0.29153037
45,-0.6249485,0.27666208,-1.570367,0.8115997,-0.71703386,-0.867701,-1.1636577,1.0260899,-0.57103753,-2.461703,0.58071107,-0.850579,0.35478666,-1.2414284,0.42002112,-1.3594091,-2.47188,-1.6819818,0.7737907,0.16465029,-0.08120248,0.19722137,-0.12417172,-0.192539,-0.6462247,-0.053510897,0.3283083,0.04376316,0.511266,1.4813912
46,-0.20825665,0.12821856,-0.8971754,0.3987265,-0.36232162,-0.43952644,-0.5765735,0.5668907,-0.24996759,-1.1826395,0.22210884,-0.33886284,0.14254718,-0.71551675,0.2876478,-0.54599494,-1.0520161,-0.7657403,0.38295585,0.14827354,-0.006736607,0.075817205,-0.024155049,-0.022680566,-0.40284023,-0.0110955145,0.14128901,0.1422289,0.27483752,0.739678
47,-0.009685595,-0.033044342,-0.24504323,0.08895408,0.04807147,-0.06037619,-0.032468274,0.051088482,-0.028911937,-0.16196151,-0.021540748,-0.010559528,-0.014201056,-0.13901517,0.062921025,0.04010287,0.059600387,-0.04809413,-0.10142396,0.059172858,-0.06089581,0.01767906,0.13765264,-0.0058959806,-0.07165451,-0.009849144,-0.009679374,0.10357508,0.15673447,0.1873584
48,-0.16423248,0.10258085,-0.7460356,0.35786107,-0.29495618,-0.40213853,-0.38573647,0.4874052,-0.23081994,-0.79620343,0.20236798,-0.2785406,0.057177894,-0.6941306,0.323097,-0.2679684,-0.7128591,-0.4935645,0.06310476,0.13562821,-0.101677544,0.047209013,-0.047236267,-0.18622944,-0.12628707,0.108462445,0.12479355,0.08822573,0.38263652,0.6439675
49,-0.25632522,0.250122,-0.91297513,0.5112523,-0.3467848,-0.3675372,-0.5475022,0.46255875,-0.42504126,-1.1125437,0.44210532,-0.3975404,0.1309744,-0.8240556,0.26926306,-0.52081317,-0.9686951,-0.6465037,0.22119862,0.070893005,-0.03183143,0.05993654,-0.0829913,-0.19112617,-0.26821947,-0.0046357345,0.12681606,0.054984592,0.42894742,0.7063597
50,-0.10903818,0.12004574,-0.57695514,0.24064103,-0.1682831,-0.23774794,-0.2632284,0.43858778,-0.090829834,-0.5917292,0.20079559,-0.3805916,0.057215903,-0.67082566,0.25769597,-0.17974444,-0.40304208,-0.3941216,0.105698295,0.046449568,0.09054445,0.06562588,-0.019345453,-0.046239045,-0.21332751,0.059843704,0.16470458,0.15724714,0.101106375,0.3136207
51,-0.02526599,-0.05681388,-0.50117916,0.040894173,0.01845917,-0.17254354,-0.0038179243,0.176428,0.05677183,-0.17439595,-0.092749566,0.06204908,-0.1127072,-0.15538405,0.15609415,0.1263927,0.36017272,0.02596644,-0.2780454,0.06174813,-0.024911024,-0.117811784,0.34796882,0.06388618,-0.24468473,-0.07131463,-0.15174563,0.033927068,0.3636037,0.37121972
52,-0.22937424,0.2707435,-0.96523553,0.5333031,-0.31360713,-0.4116587,-0.5843263,0.6124168,-0.41842428,-1.1559165,0.35308212,-0.5440718,0.18694077,-0.90639585,0.3020264,-0.47950786,-1.1701118,-0.7451631,0.29678062,0.14222191,-0.08650841,0.24500743,-0.12411612,-0.14744699,-0.30061942,0.062028788,0.099780425,0.11689705,0.29171118,0.78806543
53,-0.06180961,0.2057797,-0.8108986,0.26419827,-0.1261898,-0.26687258,-0.35452458,0.19267099,-0.29675812,-0.7605819,0.13849035,-0.2695862,0.03499038,-0.66734123,0.22614722,-0.2147718,-0.41515607,-0.44408566,0.116166435,0.054562226,-0.14271511,0.07960565,0.21366565,-0.04409455,-0.38167828,-0.10849229,0.06999409,0.09642335,0.31650704,0.65081346
54,-0.34704748,0.26031587,-1.008353,0.53462845,-0.34222436,-0.50456923,-0.7458323,0.631778,-0.37272143,-1.5016459,0.27376154,-0.581506,0.17195986,-0.9523333,0.44542396,-0.7744563,-1.4587455,-1.0588483,0.585427,0.11232564,-0.09077001,0.13232228,-0.112618014,-0.11794502,-0.62869734,-0.08369156,0.17865528,-0.005469171,0.29421076,0.85093117
55,-0.22561558,0.13884227,-0.69364536,0.34949,-0.1339848,-0.34596902,-0.47704425,0.35454538,-0.18812491,-0.9342869,0.22427166,-0.36758927,0.116424724,-0.6401145,0.12444431,-0.42307377,-0.90725404,-0.62222916,0.22071093,0.10679758,0.056138445,0.14616753,-0.07566854,-0.09744701,-0.3289184,-0.03311862,0.14358187,0.085044004,0.21512435,0.5128472
56,-0.02814293,0.030688655,-0.5059716,0.23053496,-0.07323044,-0.17335485,-0.22905993,0.21169387,-0.17239165,-0.54506505,0.10423011,-0.18556729,0.090514585,-0.45997518,0.27975577,-0.19356973,-0.4784857,-0.3504963,0.13493705,-0.0014493489,-0.14616832,0.17735785,0.071543224,0.012558761,-0.23751378,-0.022779224,0.07275184,0.13910052,0.2673578,0.4515164
57,0.057296503,0.01950096,-0.4140877,0.088899486,0.16941786,-0.12736732,-0.062773705,0.11510246,-0.010078205,-0.036809027,-0.06377405,0.05362422,-0.040836602,-0.12332575,0.16256581,0.0023391915,0.3343076,0.10043111,-0.21500012,-0.021249847,-0.15059452,-0.09785802,0.3546227,0.09533458,-0.21400674,-0.056271628,0.03516307,0.12785177,0.3260153,0.19307196
58,-0.26770094,0.16289568,-0.908022,0.48279426,-0.46634454,-0.4651353,-0.4735899,0.6266643,-0.27869102,-1.2229875,0.35517862,-0.37726608,0.20428284,-0.74827844,0.19641247,-0.57647604,-1.1351956,-0.8547195,0.44194207,0.1115392,-0.08591483,0.16081288,-0.09542305,-0.22056389,-0.34013215,-0.017946554,0.14764644,0.031871226,0.33314225,0.6643295
59,-0.3530638,0.26476976,-1.0761933,0.55167794,-0.28401875,-0.44420135,-0.7776472,0.67809105,-0.5167594,-1.5909017,0.46241662,-0.6856647,0.24820015,-0.95081586,0.34152883,-0.88989884,-1.4959611,-0.99259216,0.37710887,0.08636935,-0.035403643,0.19824263,-0.11619711,-0.08089819,-0.5285789,-0.009510992,0.16050331,-0.022809537,0.2313923,0.7906884
60,-0.20552172,0.059673887,-0.57107407,0.21605866,-0.14766608,-0.19916375,-0.41695496,0.23486601,-0.22959653,-0.89858633,0.16308858,-0.30860838,0.12522356,-0.54523057,0.21754202,-0.3959877,-0.556545,-0.5796315,0.1931772,0.044136707,0.03987152,0.067617305,0.07897545,0.009508365,-0.30263472,-0.011134258,-0.003978719,0.068236955,0.14627218,0.53893656
61,-0.06353166,-0.0035718319,-0.59535056,0.24480991,-0.10418762,-0.2789923,-0.27816963,0.4115301,-0.036482863,-0.51975787,0.10755872,-0.13875309,-0.018579738,-0.36912432,0.29856876,-0.22229134,-0.28106502,-0.234792,0.11819746,0.13995737,-0.085108645,0.10680608,0.17081818,0.003244593,-0.2588813,-0.029461624,0.14894684,0.041982453,0.39483744,0.5348183
62,-0.045665715,0.14056009,-0.6922975,0.34328625,-0.08735958,-0.22995935,-0.35692704,0.275143,-0.20962556,-0.5646553,0.13198303,-0.30531794,0.09373075,-0.5137503,0.19829246,-0.2817133,-0.4613521,-0.40808088,0.111647554,-0.019954922,-0.10884567,0.05332939,0.081350125,-0.12010952,-0.28435957,-0.036933873,0.18600152,0.20346071,0.20765314,0.468933
63,-0.24789003,0.230138,-0.9234649,0.3887283,-0.32436937,-0.532628,-0.716905,0.539267,-0.31723294,-1.2702209,0.3087786,-0.36691323,0.027102107,-0.90814614,0.3227074,-0.60599315,-1.1366094,-0.7758994,0.4836729,0.06471762,-0.06152432,0.022566954,0.045276184,-0.0745306,-0.4724532,-0.02792587,0.18601003,0.13926144,0.38206914,0.84964967
64,-0.03509286,-0.03111321,-0.40711585,0.19771448,0.0058178697,-0.25308716,-0.060899567,0.2809128,-0.13553385,-0.3495951,0.12862518,-0.06868392,0.00032619084,-0.36044532,0.21921721,-0.1235892,-0.16301422,-0.1248268,-0.016118258,0.008092463,-0.004983096,0.057281807,0.028996762,0.028227832,-0.18272212,-0.057414036,0.03579937,0.07675471,0.16938409,0.25557843
65,-0.48456237,0.42222965,-1.4719934,0.8633303,-0.573188,-0.61181706,-0.9543668,0.8627557,-0.56754506,-2.2297838,0.65213174,-0.8899189,0.31920147,-1.479066,0.4528374,-1.0113856,-2.0196178,-1.4699676,0.6583317,0.07691154,-0.055424962,0.40191546,-0.019157356,-0.26248416,-0.7086461,0.109467834,0.25223398,0.07267369,0.31278414,1.1277198
66,0.08304435,-0.09019855,-0.30872,0.0588534,0.19482084,-0.07597954,0.17214188,0.06431852,0.034719907,-0.0010710284,-0.073091984,0.1000769,-0.061217915,-0.17925642,0.09456284,0.08856504,0.42641747,0.17379686,-0.23111787,-0.014598787,-0.08502207,-0.11689008,0.20985143,0.07510404,-0.07272049,-0.11482525,-0.015724555,0.17962958,0.21970266,0.06516427
67,-0.09257487,-0.0016494312,-0.47618687,0.1579562,-0.009582142,-0.13011438,0.017322332,0.045456283,-0.03405884,-0.19083723,0.05589924,-0.093546234,0.01655421,-0.26194394,0.23087391,-0.03872678,0.08466632,0.008928988,-0.036095478,0.057467293,-0.07299349,-0.06055935,0.13972035,-0.058536813,-0.23066795,-0.109643206,0.003000657,0.048113298,0.23669952,0.20775554
68,-0.12848999,0.12147943,-0.50354385,0.24482356,-0.151596,-0.27484763,-0.17810473,0.31814507,-0.2349896,-0.49636692,0.104346104,-0.19597927,0.075736836,-0.42954308,0.21286178,-0.13578618,-0.38915116,-0.32328746,0.12909842,0.072000705,-0.057515163,0.0931117,0.0655349,-0.08127073,-0.21188354,-0.0045772996,0.00271809,0.025878206,0.15297696,0.3572093
